,Date (day),Tick,Total Swap Fees Earned (USDC),Representative Liquidity,Daily % Return
7984,2024-09-03,198010,0.0,1.5796278224578783e+18,0.0
7985,2024-09-03,198013,0.0,1.5063459706242947e+18,0.0
7986,2024-09-03,198019,0.0,1.5063459706242947e+18,0.0
7987,2024-09-03,198027,0.0,1.5089104721856586e+18,0.0
7988,2024-09-03,198029,0.0,1.5089104721856586e+18,0.0
7989,2024-09-03,198031,30.0,1.5089104721856586e+18,1.9881895283386137e-15
7990,2024-09-03,198032,0.0,1.5089104721856586e+18,0.0
7991,2024-09-03,198034,0.0,1.5154042819560353e+18,0.0
7992,2024-09-03,198035,12.534960801,1.5200569138624387e+18,8.246375965718862e-16
7993,2024-09-03,198036,91.10067555900001,1.5062016959695654e+18,6.048371596100022e-15
7994,2024-09-03,198041,0.0,1.555097401085581e+18,0.0
7995,2024-09-03,198042,0.0,2.0264560748816102e+18,0.0
7996,2024-09-03,198047,66.97304294700001,2.0264560748816102e+18,3.304934352002311e-15
7997,2024-09-03,198050,0.0,1.5060989525377385e+18,0.0
7998,2024-09-03,198053,0.0,1.5794939034475597e+18,0.0
7999,2024-09-03,198054,20.275923378,8.89430472891083e+19,2.2796524288282316e-17
8000,2024-09-03,198057,28.398049023000002,8.89430472891083e+19,3.19283517807665e-17
8001,2024-09-03,198058,0.0,1.509862146827638e+18,0.0
8002,2024-09-03,198059,0.0,1.509862146827638e+18,0.0
8003,2024-09-03,198060,19.676989758,1.5794939034475597e+18,1.2457781391274165e-15
8004,2024-09-03,198061,17.785319133,1.5794939034475597e+18,1.1260137879722108e-15
8005,2024-09-03,198062,0.0,1.5794939034475597e+18,0.0
8006,2024-09-03,198063,34.390084428,1.5062016416469356e+18,2.2832324356250624e-15
8007,2024-09-03,198067,16.378033479,1.509862146827638e+18,1.0847370081706985e-15
8008,2024-09-03,198069,0.0,1.5428991386217308e+18,0.0
8009,2024-09-03,198082,0.0,1.5550973935636739e+18,0.0
8010,2024-09-03,198094,0.0,1.5185060146918072e+18,0.0
8011,2024-09-03,198110,0.0,1.5060989525377385e+18,0.0
8012,2024-09-03,198113,0.0,1.5794939034475597e+18,0.0
8013,2024-09-03,198119,0.0,1.5794939034475597e+18,0.0
8014,2024-09-03,198122,0.0,1.5060989525377385e+18,0.0
8015,2024-09-03,198127,0.0,1.5060989525377385e+18,0.0
8016,2024-09-03,198143,0.0,1.5062016631668204e+18,0.0
8017,2024-09-03,198146,0.0,1.5062016416469356e+18,0.0
8018,2024-09-03,198156,0.0,1.5060989525377385e+18,0.0
8019,2024-09-03,198162,0.0,1.5062016631668204e+18,0.0
8020,2024-09-03,198167,0.0,1.5062016631668204e+18,0.0
8021,2024-09-03,198171,0.0,3.518505285729642e+18,0.0
8022,2024-09-03,198172,0.0,3.518505285729642e+18,0.0
8023,2024-09-03,198176,0.0,3.518505285729642e+18,0.0
8024,2024-09-03,198179,0.0,3.518505285729642e+18,0.0
8025,2024-09-03,198191,0.0,2.0264560748816102e+18,0.0
8026,2024-09-03,198195,0.0,2.0264560748816102e+18,0.0
8027,2024-09-03,198202,0.0,2.0264560748816102e+18,0.0
8028,2024-09-03,198206,0.0,1.5185060146918072e+18,0.0
8029,2024-09-03,198210,0.0,1.5185060146918072e+18,0.0
8030,2024-09-03,198226,0.0,1.5247095457688417e+18,0.0
8031,2024-09-03,198233,106.038195297,1.5200569138624387e+18,6.9759358567409666e-15
8032,2024-09-03,198234,0.0,1.5200569138624387e+18,0.0
8033,2024-09-03,198237,0.0,1.5200569138624387e+18,0.0
8034,2024-09-03,198238,0.0,1.5155225639729902e+18,0.0
8035,2024-09-03,198239,0.0,1.5247095457688417e+18,0.0
8036,2024-09-03,198241,0.0,1.5247095457688417e+18,0.0
8037,2024-09-03,198242,12.0,1.5154042819560353e+18,7.918678957743728e-16
8038,2024-09-03,198243,3.6,1.5155225639729902e+18,2.375418278539177e-16
8039,2024-09-03,198244,349.113554409,1.5089104721856586e+18,2.3136797102568224e-14
8040,2024-09-03,198245,0.0,1.509862146827638e+18,0.0
8041,2024-09-03,198246,68.482198839,1.5155221934657495e+18,4.518719629066764e-15
8042,2024-09-03,198247,0.0,1.5155221934657495e+18,0.0
8043,2024-09-03,198248,0.0,1.5911937470640195e+18,0.0
8044,2024-09-03,198249,0.0,1.5209690783487805e+18,0.0
8045,2024-09-03,198250,35.161304918999996,1.5209690783487805e+18,2.3117698722167576e-15
8046,2024-09-03,198252,24.0,1.5271040927697498e+18,1.5716021005791789e-15
8047,2024-09-03,198253,0.0,1.6552834013582892e+18,0.0
8048,2024-09-03,198254,9.374428452000002,1.6162427234570688e+18,5.800136524016969e-16
8049,2024-09-03,198255,0.0,1.5794939034475597e+18,0.0
8050,2024-09-03,198257,0.0,1.6528888543573809e+18,0.0
8051,2024-09-03,198258,0.0,1.555186672903886e+18,0.0
8052,2024-09-03,198259,0.0,1.5794939034475597e+18,0.0
8053,2024-09-03,198260,13.201880105999999,1.5550973935636739e+18,8.489423338139911e-16
8054,2024-09-03,198261,52.064475024000004,1.6528888543573809e+18,3.1499078045536167e-15
8055,2024-09-03,198262,52.057274865,1.6528888543573809e+18,3.1494721939569924e-15
8056,2024-09-03,198263,0.0,1.6528888543573809e+18,0.0
8057,2024-09-03,198264,0.0,1.6530718801596572e+18,0.0
8058,2024-09-03,198267,0.0,1.6530718801596572e+18,0.0
8059,2024-09-03,198268,0.0,1.6530718801596572e+18,0.0
8060,2024-09-03,198272,0.0,1.6530718801596572e+18,0.0
8061,2024-09-03,198273,0.0,1.6530718801596572e+18,0.0
8062,2024-09-03,198274,81.165109068,1.6530718801596572e+18,4.90995642973256e-15
8063,2024-09-03,198275,0.0,1.6528888543573809e+18,0.0
8064,2024-09-03,198276,0.0,1.5794939034475597e+18,0.0
8065,2024-09-03,198277,0.0,1.5794939034475597e+18,0.0
8066,2024-09-03,198278,0.0,1.5795966140766413e+18,0.0
8067,2024-09-03,198279,0.0,1.555097401085581e+18,0.0
8068,2024-09-03,198281,0.0,1.5428991386217308e+18,0.0
8069,2024-09-03,198283,0.0,1.6528888543573809e+18,0.0
8070,2024-09-03,198284,3.6940552560000004,1.5796278224578783e+18,2.338560516269018e-16
8071,2024-09-03,198285,80.346168096,1.5794939034475597e+18,5.086829896628819e-15
8072,2024-09-03,198286,0.0,1.5794939034475597e+18,0.0
8073,2024-09-03,198287,0.0,1.6162427234570688e+18,0.0
8074,2024-09-03,198288,0.0,1.6162427234570688e+18,0.0
8075,2024-09-03,198289,0.0,1.5911937470640195e+18,0.0
8076,2024-09-03,198290,0.0,1.6552834013582892e+18,0.0
8077,2024-09-03,198291,36.515300355,1.6552834013582892e+18,2.2059848074979998e-15
8078,2024-09-03,198294,14.67675951,1.6552834013582892e+18,8.866614319914388e-16
8079,2024-09-03,198295,25.00940457,1.6552834013582892e+18,1.510883547160434e-15
8080,2024-09-03,198300,33.642889569000005,1.5819912254325655e+18,2.126616698509247e-15
8081,2024-09-03,198301,0.0,1.667293654374642e+18,0.0
8082,2024-09-03,198302,0.0,1.667293654374642e+18,0.0
8083,2024-09-03,198303,36.36328125,1.667293654374642e+18,2.18097640776057e-15
8084,2024-09-03,198304,5.905828113000002,1.667293654374642e+18,3.5421643317026377e-16
8085,2024-09-03,198306,0.0,1.0371277892518673e+20,0.0
8086,2024-09-03,198307,8.084795067,1.0371277892518673e+20,7.795370204892467e-18
8087,2024-09-03,198308,20.025274058999994,1.8320614071552433e+18,1.0930460071256287e-15
8088,2024-09-03,198309,0.0,1.808878662563063e+18,0.0
8089,2024-09-03,198311,8.997,1.808878662563063e+18,4.973799617522072e-16
8090,2024-09-03,198312,17.087661228,1.808878662563063e+18,9.446549169742486e-16
8091,2024-09-03,198315,98.416973205,1.808878662563063e+18,5.440772520670323e-15
8092,2024-09-03,198320,24.48046875,1.808878662563063e+18,1.3533505180116821e-15
8093,2024-09-03,198322,0.0,1.808878662563063e+18,0.0
8094,2024-09-03,198324,0.0,1.808878662563063e+18,0.0
8095,2024-09-03,198344,0.0,1.808878662563063e+18,0.0
8096,2024-09-03,198346,0.0,1.8181672870205222e+18,0.0
8097,2024-09-03,198352,0.0,1.808878662563063e+18,0.0
8098,2024-09-03,198361,0.0,1.808878662563063e+18,0.0
8099,2024-09-03,198365,0.0,1.8212634951730086e+18,0.0
8100,2024-09-03,198367,0.0,1.808878662563063e+18,0.0
8101,2024-09-03,198374,0.0,1.808878662563063e+18,0.0
8102,2024-09-03,198382,0.0,1.808878662563063e+18,0.0
8103,2024-09-03,198383,0.0,1.808878662563063e+18,0.0
8104,2024-09-04,198152,15.654694962,1.808878662563063e+18,8.654364323043271e-16
8105,2024-09-04,198154,6.872327909999999,1.822772782697784e+18,3.7702603282394037e-16
8106,2024-09-04,198155,37.185463203,1.822772782697784e+18,2.0400492895205444e-15
8107,2024-09-04,198156,0.0,1.822772782697784e+18,0.0
8108,2024-09-04,198157,1.1119148129999994,1.8289651990027569e+18,6.079474959973382e-17
8109,2024-09-04,198159,145.626960903,1.8289651990027569e+18,7.962259805840105e-15
8110,2024-09-04,198164,0.0,1.822772782697784e+18,0.0
8111,2024-09-04,198165,0.0,1.822772782697784e+18,0.0
8112,2024-09-04,198168,0.0,1.822772782697784e+18,0.0
8113,2024-09-04,198177,41.896085067,1.822772782697784e+18,2.298480944234418e-15
8114,2024-09-04,198178,0.0,1.8413500316127025e+18,0.0
8115,2024-09-04,198179,0.0,1.8413500316127025e+18,0.0
8116,2024-09-04,198182,104.637308694,1.8413500316127025e+18,5.682640828607471e-15
8117,2024-09-04,198183,0.0,1.8413500316127025e+18,0.0
8118,2024-09-04,198193,0.0,1.8289651990027569e+18,0.0
8119,2024-09-04,198195,244.447239783,1.8413500316127025e+18,1.327543571761349e-14
8120,2024-09-04,198197,0.0,1.8413500316127025e+18,0.0
8121,2024-09-04,198202,0.0,1.8320614071552433e+18,0.0
8122,2024-09-04,198210,4.05,1.8274559114779814e+18,2.2161957366864758e-16
8123,2024-09-04,198211,0.0,1.8274559114779814e+18,0.0
8124,2024-09-04,198225,65.809548357,1.8274559114779814e+18,3.601156555606071e-15
8125,2024-09-04,198227,0.0,1.8212634951730086e+18,0.0
8126,2024-09-04,198228,0.0,1.8212634951730086e+18,0.0
8127,2024-09-04,198230,0.0,1.8181672870205222e+18,0.0
8128,2024-09-04,198231,9.986939964000001,1.8274559114779814e+18,5.464941671792738e-16
8129,2024-09-04,198232,0.0,1.8274559114779814e+18,0.0
8130,2024-09-04,198233,47.513715186,1.8274559114779814e+18,2.5999924204777446e-15
8131,2024-09-04,198235,0.0,1.8274559114779814e+18,0.0
8132,2024-09-04,198236,0.0,3.0551002873912305e+18,0.0
8133,2024-09-04,198237,0.0,3.0551002873912305e+18,0.0
8134,2024-09-04,198238,4.5,1.83088052822697e+18,2.4578337748546667e-16
8135,2024-09-04,198239,3.75,1.8048248730293737e+18,2.077763918282928e-16
8136,2024-09-04,198240,101.28749590199999,1.8048248730293737e+18,5.612040116224148e-15
8137,2024-09-04,198241,0.0,1.8048248730293737e+18,0.0
8138,2024-09-04,198242,0.0,1.8048248730293737e+18,0.0
8139,2024-09-04,198243,0.0,1.8048248730293737e+18,0.0
8140,2024-09-04,198245,107.722053549,1.6969119807737096e+18,6.348122635087057e-15
8141,2024-09-04,198246,0.0,1.8048190088936522e+18,0.0
8142,2024-09-04,198248,0.0,1.8048190088936522e+18,0.0
8143,2024-09-04,198249,0.0,3.7567623231607654e+18,0.0
8144,2024-09-04,198252,39.081190374,3.7567623231607654e+18,1.0402891376188767e-15
8145,2024-09-04,198254,0.0,1.8047987945156516e+18,0.0
8146,2024-09-04,198255,0.0,1.8047987945156516e+18,0.0
8147,2024-09-04,198258,104.098969185,2.0106112274750354e+18,5.177478756832046e-15
8148,2024-09-04,198259,56.502947373000005,2.0106112274750354e+18,2.8102373348405848e-15
8149,2024-09-04,198260,0.0,2.0106100555501652e+18,0.0
8150,2024-09-04,198261,0.0,2.0106100555501652e+18,0.0
8151,2024-09-04,198265,0.0,2.0106100555501652e+18,0.0
8152,2024-09-04,198266,0.0,2.0106100555501652e+18,0.0
8153,2024-09-04,198268,148.73777832300001,2.0106100555501652e+18,7.397644208155556e-15
8154,2024-09-04,198269,0.0,2.0106100555501652e+18,0.0
8155,2024-09-04,198272,0.0,2.0144918265440033e+18,0.0
8156,2024-09-04,198274,0.0,1.9578236133638868e+18,0.0
8157,2024-09-04,198275,9.93433068,1.9578210096510538e+18,5.074177175047588e-16
8158,2024-09-04,198276,18.607551441000002,1.906861550069038e+18,9.758207899428415e-16
8159,2024-09-04,198277,20.02980633,2.0142402232733123e+18,9.944100062429424e-16
8160,2024-09-04,198280,0.0,1.8707331879733588e+18,0.0
8161,2024-09-04,198281,32.517619808999996,1.9717371106036004e+18,1.6491863765269144e-15
8162,2024-09-04,198284,0.0,1.9647443009265674e+18,0.0
8163,2024-09-04,198286,107.33756277,1.9647443009265674e+18,5.463182293969752e-15
8164,2024-09-04,198287,42.173522292,2.0142402232733123e+18,2.093768250912219e-15
8165,2024-09-04,198291,0.0,1.9066099467983473e+18,0.0
8166,2024-09-04,198292,0.0,1.9424867056233357e+18,0.0
8167,2024-09-04,198296,45.52261344,1.9424867056233357e+18,2.343522522353222e-15
8168,2024-09-04,198300,78.56145129299999,1.927939969932367e+18,4.074890946721539e-15
8169,2024-09-04,198308,67.29923245799999,2.0274065302281882e+18,3.319473990765204e-15
8170,2024-09-04,198312,69.789179403,2.0274065302281882e+18,3.4422883798813215e-15
8171,2024-09-04,198314,90.0,2.0274065302281882e+18,4.439168891789568e-15
8172,2024-09-04,198315,112.83776255400001,2.0274065302281882e+18,5.565620948320607e-15
8173,2024-09-04,198320,0.0,1.7627771929240036e+18,0.0
8174,2024-09-04,198321,0.0,1.8716429533659223e+18,0.0
8175,2024-09-04,198323,52.801403144999995,1.8716429533659223e+18,2.8211258482844225e-15
8176,2024-09-04,198324,176.794914801,1.774803873067002e+18,9.96137756311543e-15
8177,2024-09-04,198325,0.0,1.8789004933680248e+18,0.0
8178,2024-09-04,198326,26.128691502000002,1.8789004933680248e+18,1.3906373218926029e-15
8179,2024-09-04,198329,13.469451951,1.8225577426554473e+18,7.390411637315343e-16
8180,2024-09-04,198330,27.314665851,1.7574295234135194e+18,1.5542396145676291e-15
8181,2024-09-04,198331,2.967,1.8061960057519557e+18,1.6426788623999743e-16
8182,2024-09-04,198332,56.369986286999996,1.8716429533659223e+18,3.011791655327499e-15
8183,2024-09-04,198335,64.643833281,1.8716429533659223e+18,3.45385497617192e-15
8184,2024-09-04,198338,0.0,1.7898576717198518e+18,0.0
8185,2024-09-04,198339,0.0,1.7898576717198518e+18,0.0
8186,2024-09-04,198341,35.326018797,1.7748041721829857e+18,1.9904178359886018e-15
8187,2024-09-04,198342,0.0,1.7748041721829857e+18,0.0
8188,2024-09-04,198343,0.0,1.8716429533659223e+18,0.0
8189,2024-09-04,198345,41.489174511,1.847100348010685e+18,2.246178696013109e-15
8190,2024-09-04,198346,0.0,1.847100348010685e+18,0.0
8191,2024-09-04,198349,73.79842653,1.847100348010685e+18,3.995366391949437e-15
8192,2024-09-04,198350,24.48046875,1.7898576717198518e+18,1.3677327050522975e-15
8193,2024-09-04,198353,26.354898000000002,1.6548802100984307e+18,1.592556236951582e-15
8194,2024-09-04,198354,0.0,1.660984191046351e+18,0.0
8195,2024-09-04,198357,15.655795368,1.6548802100984307e+18,9.46037983442246e-16
8196,2024-09-04,198358,4.561210113,1.6430801321464847e+18,2.7760119690823185e-16
8197,2024-09-04,198359,92.63584541700001,1.708072390073781e+18,5.4234144849679686e-15
8198,2024-09-04,198361,0.0,1.7298700713888625e+18,0.0
8199,2024-09-04,198362,54.0,1.693891263303513e+18,3.187926000319905e-15
8200,2024-09-04,198366,120.528375843,1.693891263303513e+18,7.115473020856099e-15
8201,2024-09-04,198370,22.643764506,1.677533663784966e+18,1.3498247453889893e-15
8202,2024-09-04,198371,0.0,1.6432160934611164e+18,0.0
8203,2024-09-04,198373,44.231674539000004,1.6430801321464847e+18,2.6919974061895987e-15
8204,2024-09-04,198379,26.19405126,1.6430801321464847e+18,1.5942041259899268e-15
8205,2024-09-04,198381,40.156132446,1.7083443127030444e+18,2.3505877677821616e-15
8206,2024-09-04,198382,4.2761769990000005,1.6432160934611164e+18,2.602321761584663e-16
8207,2024-09-04,198386,43.793817654,1.7083443127030444e+18,2.563524069963789e-15
8208,2024-09-04,198392,71.789896839,1.7989796703233823e+18,3.990589667202583e-15
8209,2024-09-04,198401,36.70393404,1.8707331879733588e+18,1.9620079590164787e-15
8210,2024-09-04,198405,95.223702978,1.831544228618321e+18,5.1990938296824424e-15
8211,2024-09-04,198417,114.670527537,1.831544228618321e+18,6.260865871828008e-15
8212,2024-09-04,198419,0.0,1.831544228618321e+18,0.0
8213,2024-09-04,198427,141.82879329300002,1.906861550069038e+18,7.43781284424478e-15
8214,2024-09-04,198430,0.0,1.799231273594073e+18,0.0
8215,2024-09-04,198431,63.0,1.799231273594073e+18,3.501495384423465e-15
8216,2024-09-04,198438,0.0,1.8860700957139098e+18,0.0
8217,2024-09-04,198439,29.875807404,1.799231273594073e+18,1.6604762179528632e-15
8218,2024-09-04,198441,0.0,1.799231273594073e+18,0.0
8219,2024-09-04,198443,55.924215123,1.7948056573417085e+18,3.1158925142808777e-15
8220,2024-09-04,198444,227.099433234,1.7948056573417085e+18,1.265314895264803e-14
8221,2024-09-04,198448,0.0,1.7948056573417085e+18,0.0
8222,2024-09-04,198449,27.838105674,1.7948056573417085e+18,1.551037325970495e-15
8223,2024-09-04,198452,0.0,1.7948056573417085e+18,0.0
8224,2024-09-04,198453,58.151755038,1.7948056573417085e+18,3.2400028827705344e-15
8225,2024-09-04,198457,0.0,1.5889932243823245e+18,0.0
8226,2024-09-04,198460,105.319199313,1.5889932243823245e+18,6.628045840405632e-15
8227,2024-09-04,198462,0.0,1.5889932243823245e+18,0.0
8228,2024-09-04,198465,0.0,1.5889932243823245e+18,0.0
8229,2024-09-04,198467,0.0,1.5889932243823245e+18,0.0
8230,2024-09-04,198469,4.389007664999998,1.6969119807737096e+18,2.586467486073628e-16
8231,2024-09-04,198471,0.0,1.5889990885180457e+18,0.0
8232,2024-09-04,198472,62.05051117799999,1.5889990885180457e+18,3.905006090083437e-15
8233,2024-09-04,198473,42.698834679,2.8083914669255254e+19,1.5204018094295225e-16
8234,2024-09-04,198474,41.69167557,2.8083914669255254e+19,1.4845393194290604e-16
8235,2024-09-04,198476,0.0,1.5889990885180457e+18,0.0
8236,2024-09-04,198477,41.77299867599999,1.5889990885180457e+18,2.6288875165409255e-15
8237,2024-09-04,198478,0.0,1.5889990885180457e+18,0.0
8238,2024-09-04,198479,5.862792326999999,1.5889990885180457e+18,3.6896133983738396e-16
8239,2024-09-04,198482,43.734375,1.5889932243823245e+18,2.7523323780691693e-15
8240,2024-09-04,198483,0.0,1.5889932243823245e+18,0.0
8241,2024-09-04,198484,172.734807156,1.5889932243823245e+18,1.0870707596827273e-14
8242,2024-09-04,198485,0.0,1.7948056573417085e+18,0.0
8243,2024-09-04,198487,0.0,1.7948056573417085e+18,0.0
8244,2024-09-04,198488,21.901295463,1.7948056573417085e+18,1.2202599971429813e-15
8245,2024-09-04,198489,0.0,1.7948056573417085e+18,0.0
8246,2024-09-04,198491,33.1640625,1.882004439254397e+18,1.7621670708246986e-15
8247,2024-09-04,198494,0.0,1.7948056573417085e+18,0.0
8248,2024-09-04,198495,0.0,1.799231273594073e+18,0.0
8249,2024-09-04,198496,0.0,1.7989796703233823e+18,0.0
8250,2024-09-04,198497,0.0,1.896672447860249e+18,0.0
8251,2024-09-04,198500,5.681065071,1.7606359676933174e+18,3.226711924125349e-16
8252,2024-09-04,198503,19.185590265000002,1.7734172019033393e+18,1.0818430228605462e-15
8253,2024-09-04,198505,0.0,1.7734172019033393e+18,0.0
8254,2024-09-04,198506,3.84,1.7989796703233823e+18,2.1345432988187837e-16
8255,2024-09-04,198507,33.305632311000004,1.81701969053788e+18,1.832981364177774e-15
8256,2024-09-04,198509,0.0,3.4560857440542766e+18,0.0
8257,2024-09-04,198513,0.0,1.6432160934611162e+18,0.0
8258,2024-09-04,198514,64.068369507,1.7627771929240036e+18,3.634513185454068e-15
8259,2024-09-04,198516,22.549076358,1.6432160934611164e+18,1.3722526481897302e-15
8260,2024-09-04,198519,0.0,1.7989796703233823e+18,0.0
8261,2024-09-04,198521,137.127336483,1.6432160934611164e+18,8.345058025458345e-15
8262,2024-09-04,198534,0.0,1.6432160934611164e+18,0.0
8263,2024-09-04,198540,19.453125,1.7574295234135194e+18,1.1069078299205699e-15
8264,2024-09-04,198541,0.0,1.6432160934611164e+18,0.0
8265,2024-09-04,198543,34.078125,1.650473633463219e+18,2.064748221908474e-15
8266,2024-09-04,198548,11.807125233,1.650473633463219e+18,7.153779977826664e-16
8267,2024-09-04,198550,87.884007987,1.650473633463219e+18,5.324775034581521e-15
8268,2024-09-04,198562,9.0,1.650473633463219e+18,5.452980173403398e-16
8269,2024-09-04,198563,4.4382686520000005,1.5184030958866104e+18,2.9229844591488086e-16
8270,2024-09-04,198564,21.28125,1.6476191949413212e+18,1.2916364452016424e-15
8271,2024-09-04,198567,21.73828125,1.5184030958866104e+18,1.4316541706803359e-15
8272,2024-09-04,198570,22.316854293000002,1.6476191949413212e+18,1.3544910353994025e-15
8273,2024-09-04,198573,114.680053893,1.5184030958866104e+18,7.552675189063494e-15
8274,2024-09-04,198590,13.351149315,1.71560007822366e+18,7.782203722457183e-16
8275,2024-09-04,198591,0.0,1.650473633463219e+18,0.0
8276,2024-09-04,198592,51.222755781000004,1.650473633463219e+18,3.103518574454192e-15
8277,2024-09-04,198595,45.844536573,1.650473633463219e+18,2.7776594332381773e-15
8278,2024-09-04,198597,0.0,1.650473633463219e+18,0.0
8279,2024-09-04,198598,0.0,1.71560007822366e+18,0.0
8280,2024-09-04,198599,7.45315113,1.693891263303513e+18,4.4000174577112374e-16
8281,2024-09-04,198600,69.81328125,1.693891263303513e+18,4.121473601194836e-15
8282,2024-09-04,198601,40.777225605000005,1.650473633463219e+18,2.4706378083384714e-15
8283,2024-09-04,198602,0.0,1.650473633463219e+18,0.0
8284,2024-09-04,198603,0.0,1.650473633463219e+18,0.0
8285,2024-09-04,198604,14.848948683000001,1.650473633463219e+18,8.996780307142611e-16
8286,2024-09-04,198605,20.182662602999997,1.650473633463219e+18,1.222840655784991e-15
8287,2024-09-04,198606,13.275907125000002,1.650473633463219e+18,8.04369537072999e-16
8288,2024-09-04,198607,0.0,1.6432160934611164e+18,0.0
8289,2024-09-04,198608,100.88849088000002,1.7300537191170204e+18,5.831523597515295e-15
8290,2024-09-04,198609,0.0,1.730054317348987e+18,0.0
8291,2024-09-04,198610,0.0,1.7083443127030444e+18,0.0
8292,2024-09-04,198611,23.203996337999996,1.9424867056233357e+18,1.194551101473507e-15
8293,2024-09-04,198612,0.0,1.8764921424943421e+18,0.0
8294,2024-09-04,198614,0.0,1.799231273594073e+18,0.0
8295,2024-09-04,198615,19.91015625,1.799231273594073e+18,1.1065923843257938e-15
8296,2024-09-04,198618,12.561152751,1.799231273594073e+18,6.981399742962636e-16
8297,2024-09-04,198619,0.0,1.7989796703233823e+18,0.0
8298,2024-09-04,198620,0.0,1.8641087869132598e+18,0.0
8299,2024-09-04,198623,0.0,1.8423990813833004e+18,0.0
8300,2024-09-04,198624,23.934464943,1.8423990813833004e+18,1.2990923185344648e-15
8301,2024-09-04,198625,11.45396301,1.8707331879733588e+18,6.122713320977933e-16
8302,2024-09-04,198626,0.0,3.837813279965983e+18,0.0
8303,2024-09-04,198627,71.054305137,1.8641078895653102e+18,3.811705617187699e-15
8304,2024-09-04,198628,87.73988615100001,1.8858178942112525e+18,4.652617117502611e-15
8305,2024-09-04,198633,0.0,1.9066099467983473e+18,0.0
8306,2024-09-04,198635,0.0,1.7083443127030444e+18,0.0
8307,2024-09-04,198637,61.775903283,1.6432160934611162e+18,3.759450965020737e-15
8308,2024-09-04,198638,0.0,1.6432160934611162e+18,0.0
8309,2024-09-04,198640,0.54,1.6430801321464847e+18,3.2865104350970124e-17
8310,2024-09-04,198641,77.983469568,1.7300537191170204e+18,4.5075750369070025e-15
8311,2024-09-04,198642,0.0,1.6432160934611164e+18,0.0
8312,2024-09-04,198643,3.0,1.774803873067002e+18,1.6903276162090865e-16
8313,2024-09-04,198644,17.500599795,1.677533663784966e+18,1.0432338958560124e-15
8314,2024-09-04,198645,18.103667007000002,1.677533663784966e+18,1.0791835298347024e-15
8315,2024-09-04,198646,2.925133728,1.677533663784966e+18,1.743710896030613e-16
8316,2024-09-04,198647,0.0,1.710687083587408e+18,0.0
8317,2024-09-04,198648,0.0,1.710687083587408e+18,0.0
8318,2024-09-04,198649,1.5155769479999999,1.7263843329175424e+18,8.778908144044126e-17
8319,2024-09-04,198650,9.038377557,1.6792961338901123e+18,5.382241627664845e-16
8320,2024-09-04,198651,12.040435109999999,1.6792961338901123e+18,7.16992963123673e-16
8321,2024-09-04,198652,10.442132049,1.660984191046351e+18,6.286713687757552e-16
8322,2024-09-04,198653,34.147204272,1.6548802100984307e+18,2.0634245345147345e-15
8323,2024-09-04,198654,0.0,1.7748041721829857e+18,0.0
8324,2024-09-04,198657,140.438269365,1.7748041721829857e+18,7.912888169079679e-15
8325,2024-09-04,198678,82.398915228,1.81701969053788e+18,4.534838871427311e-15
8326,2024-09-04,198690,72.06662069400001,1.927939969932367e+18,3.7380116506702295e-15
8327,2024-09-04,198698,29.999253486,1.8380811099104023e+18,1.632096283686976e-15
8328,2024-09-04,198700,82.686548361,1.8504715736517921e+18,4.4684041375368535e-15
8329,2024-09-04,198702,0.0,1.8504715736517921e+18,0.0
8330,2024-09-04,198712,58.5,1.8504715736517921e+18,3.161356317652253e-15
8331,2024-09-04,198720,40.672103586,1.8504715736517921e+18,2.197931822629196e-15
8332,2024-09-04,198721,2.302624254,1.8504715736517921e+18,1.2443445696687532e-16
8333,2024-09-04,198722,7.385203908,1.8504715736517921e+18,3.9909847917446e-16
8334,2024-09-04,198723,0.0,1.7606359676933174e+18,0.0
8335,2024-09-04,198726,5.55,1.8509283722178826e+18,2.998495286638072e-16
8336,2024-09-04,198727,5.334114789,1.7734172019033393e+18,3.0078172148522655e-16
8337,2024-09-04,198728,56.441707419,1.8602547221667594e+18,3.0340848888295616e-15
8338,2024-09-04,198730,0.0,1.7222922650632527e+18,0.0
8339,2024-09-04,198732,0.0,1.9012588536565071e+18,0.0
8340,2024-09-04,198733,0.0,1.9199102516978442e+18,0.0
8341,2024-09-04,198736,9.75127221,1.9647443009265674e+18,4.963125331576902e-16
8342,2024-09-04,198737,34.848494289,1.9199089498414277e+18,1.8151118203745165e-15
8343,2024-09-04,198742,73.501378134,1.8764921424943421e+18,3.916956350070175e-15
8344,2024-09-04,198746,70.974564258,1.8509283722178826e+18,3.834538673852324e-15
8345,2024-09-04,198753,152.38189788300002,1.8509283722178826e+18,8.232727974254767e-15
8346,2024-09-04,198754,0.0,1.9292339979338883e+18,0.0
8347,2024-09-04,198756,58.810733436,1.9199089498414277e+18,3.0632042962692265e-15
8348,2024-09-04,198763,0.0,1.9199089498414277e+18,0.0
8349,2024-09-04,198764,72.837935736,1.9717371106036004e+18,3.694099753171578e-15
8350,2024-09-04,198765,0.0,1.8602547221667594e+18,0.0
8351,2024-09-04,198768,64.430925117,1.9199102516978442e+18,3.355934219322047e-15
8352,2024-09-04,198770,0.0,1.9292339979338883e+18,0.0
8353,2024-09-04,198775,59.280504564,1.929485601204579e+18,3.072347600157842e-15
8354,2024-09-04,198776,34.72108209,1.9294875539892037e+18,1.7994975929341644e-15
